 Idle Max, Packet Length Std, Packet Length Mean, Average Packet Size, URG Flag Count, Bwd IAT Mean, Flow Duration, Bwd IAT Max,Bwd IAT Total, Bwd Packet Length Std,Label
0,19.98,33.8,42.25,1,0,651,0,0,0,0.000 
0,19.98,33.8,42.25,1,0,182,0,0,0,0.000 
0,19.98,33.8,42.25,1,0,278,0,0,0,0.000 
0,17.898,20.667,31,1,0,1,0,0,0,0.000 
0,17.898,20.667,31,1,0,1,0,0,0,0.000 
0,13.856,16,24,1,0,1,0,0,0,0.000 
0,14.434,22.667,34,1,0,0,0,0,0,0.000 
0,17.898,20.667,31,1,0,1,0,0,0,0.000 
0,0,6,8,1,0,281,0,0,0,0.000 
0,0,6,8,1,2,64,2,2,0,0.000 
0,0,0,0,1,0,3,0,0,0,0.000 
0,0,0,0,1,2,97,2,2,0,0.000 
0,19.5,29.25,39,1,0,4,0,0,0,0.000 
0,2.777,4.5,5.143,1,1,272,1,3,0,0.000 
0,0,0,0,1,0,3,0,0,0,0.000 
0,0,0,0,1,2,63,2,2,0,0.000 
0,0,0,0,1,0,3,0,0,0,0.000 
0,0,0,0,1,0,1,0,0,0,0.000 
0,17.907,33.333,40,1,0,986,0,0,0,0.000 
0,19.98,33.8,42.25,1,0,680,0,0,0,0.000 
0,19.98,33.8,42.25,1,0,881,0,0,0,0.000 
0,15.346,27.5,33,1,0,307,0,0,0,0.000 
0,19.98,33.8,42.25,1,0,484,0,0,0,0.000 
0,14.605,29.4,36.75,1,0,581,0,0,0,0.000 
0,21.361,15.6,19.5,1,1.5,28210,2,3,22.517,0.000 
0,17.898,20.667,31,1,0,1,0,0,0,0.000 
0,17.898,20.667,31,1,0,1,0,0,0,0.000 
0,10.392,18,27,1,0,1,0,0,0,0.000 
0,17.898,20.667,31,1,0,0,0,0,0,0.000 
0,0,0,0,1,0,41822,0,0,0,0.000 
0,0,6,8,1,0,259,0,0,0,0.000 
0,0,6,8,1,3,62,3,3,0,0.000 
0,2.777,4.5,5.143,1,1.333,102,2,4,0,0.000 
0,0,0,0,1,0,3,0,0,0,0.000 
0,0,0,0,1,1,3,1,1,0,0.000 
0,0,0,0,1,0,2,0,0,0,0.000 
0,0,0,0,1,0,2,0,0,0,0.000 
0,0,0,0,1,1,2,1,1,0,0.000 
0,0,0,0,1,0,3,0,0,0,0.000 
0,0,0,0,1,0,0,0,0,0,0.000 
0,0,6,9,1,0,58547,0,0,0,0.000 
0,0,6,9,1,0,61530,0,0,0,0.000 
0,0,6,8,1,2,169,2,2,0,0.000 
0,0,6,8,1,2,129,2,2,0,0.000 
0,52.581,70.4,88,0,3,56183,3,3,0,0.000 
0,8.764,47.4,59.25,0,3,54920,3,3,0,0.000 
0,19.98,33.8,42.25,1,0,1195,0,0,0,0.000 
0,19.98,33.8,42.25,1,0,642,0,0,0,0.000 
0,19.98,33.8,42.25,1,0,574,0,0,0,0.000 
0,19.98,33.8,42.25,1,0,368,0,0,0,0.000 
0,17.907,33.333,40,1,0,1229,0,0,0,0.000 
0,19.98,33.8,42.25,1,0,1376,0,0,0,0.000 
0,14.605,29.4,36.75,1,0,625,0,0,0,0.000 
0,14.605,29.4,36.75,1,0,726,0,0,0,0.000 
0,19.98,33.8,42.25,1,0,866,0,0,0,0.000 
0,17.898,20.667,31,1,0,1,0,0,0,0.000 
0,17.898,20.667,31,1,0,1,0,0,0,0.000 
0,17.898,20.667,31,1,0,1,0,0,0,0.000 
0,10.392,18,27,1,0,1,0,0,0,0.000 
0,10.392,18,27,1,0,1,0,0,0,0.000 
0,17.898,20.667,31,1,0,1,0,0,0,0.000 
0,17.898,20.667,31,1,0,1,0,0,0,0.000 
0,0,0,0,1,0,41091,0,0,0,0.000 
0,17.898,20.667,31,1,0,1,0,0,0,0.000 
0,0,6,9,1,0,61408,0,0,0,0.000 
0,0,6,9,1,0,62812,0,0,0,0.000 
0,0,6,8,1,0,3,0,0,0,0.000 
0,0,6,8,1,2,106,2,2,0,0.000 
0,0,0,0,1,0,2,0,0,0,0.000 
0,0,0,0,1,0,3,0,0,0,0.000 
0,16.008,10.333,12.4,1,0,5,0,0,0,0.000 
0,3.098,4,4.8,1,1.333,102,2,4,0,0.000 
0,15.5,23.25,31,1,0,3,0,0,0,0.000 
0,2.777,4.5,5.143,1,0.667,738,1,2,0,0.000 
0,0,6,9,1,0,2,0,0,0,0.000 
0,0,6,7.5,1,2,605,2,2,0,0.000 
0,0,0,0,1,2,95,2,2,0,0.000 
0,0,0,0,1,0,3,0,0,0,0.000 
0,0,0,0,1,2,63,2,2,0,0.000 
0,0,0,0,1,0,4,0,0,0,0.000 
0,0,0,0,1,2,93,2,2,0,0.000 
0,0,0,0,1,0,3,0,0,0,0.000 
0,0,0,0,1,1,2,1,1,0,0.000 
0,0,6,8,1,2,129,2,2,0,0.000 
0,0,6,8,1,2,127,2,2,0,0.000 
33740974,0,0,0,0,0,94389822,0,0,0,0.000 
0,0,0,0,1,0,38384,0,0,0,0.000 
0,0,0,0,1,2,94,2,2,0,0.000 
0,223.725,96,97.28,0,286857.513,11187696,2176740,11187443,273.156,1.000 
33536029,0,0,0,0,0,65055243,0,0,0,0.000 
58052973,157.073,74.706,75.08,1,992449.513,118179448,58093911,118101492,29.95,0.000 
10005608,952.959,685.526,704.054,0,771690.45,15489057,10060544,15433809,1023.581,0.000 
0,160.14,78.2,86.889,0,2,531124,2,2,0,0.000 
0,30.672,69.4,86.75,0,3,20723,3,3,0,0.000 
0,28.482,55.8,69.75,0,3,20823,3,3,0,0.000 
0,160.14,78.2,86.889,0,2,530876,2,2,0,0.000 
0,30.672,69.4,86.75,0,3,45299,3,3,0,0.000 
0,28.482,55.8,69.75,0,2,46917,2,2,0,0.000 
0,3.105,2.25,2.571,0,2,6029918,2,2,0,0.000 
58262606,276.522,141.055,141.926,0,1284841.054,119552497,58309112,119490218,257.303,0.000 
0,8.764,50.4,63,0,3,20649,3,3,0,0.000 
0,8.764,49.4,61.75,0,3,20864,3,3,0,0.000 
58167576,397.325,195.429,199.5,0,5064106.565,116536567,58208625,116474451,526.015,0.000 
0,30.672,69.4,86.75,0,3,20697,3,3,0,0.000 
47880740,48.375,54.818,60.3,1,2,47926606,2,2,0,0.000 
0,922.151,608.167,663.455,1,1637.143,55036,6441,11460,1012.659,0.000 
0,0,6,7.5,1,6310.5,55621,12620,12621,0,0.000 
0,0,6,8,1,2,112,2,2,0,0.000 
58374944,80.182,64.576,66.594,1,7772085.8,116660659,58416232,116581287,101.46,0.000 
0,30.672,59.4,74.25,0,2,20706,2,2,0,0.000 
58375706,86.292,61.121,63.031,1,7772064.467,116660375,58416753,116580967,113.154,0.000 
0,22.457,61.4,76.75,0,3,20696,3,3,0,0.000 
58608165,721.099,661.394,663.521,1,621642.598,117572544,58649142,117490451,708.904,0.000 
0,22.457,61.4,76.75,0,2,46040,2,2,0,0.000 
0,32.316,66.6,83.25,0,3,20671,3,3,0,0.000 
0,8.764,56.4,70.5,0,2,20845,2,2,0,0.000 
0,8.764,56.4,70.5,0,2,45503,2,2,0,0.000 
0,0,0,0,1,0,1251,0,0,0,1.000 
0,0,0,0,1,0,649987,0,0,0,1.000 
0,29.577,50.6,63.25,0,2,20708,2,2,0,0.000 
0,52.581,69.4,86.75,0,2,20810,2,2,0,0.000 
58709825,393.503,178.776,182.5,0,5087008.043,117078762,58750784,117001185,527.839,0.000 
0,8.764,48.4,60.5,0,3,20738,3,3,0,0.000 
58144282,768.133,765.919,766.863,0,240742.551,117063065,58185248,117000880,636.867,0.000 
0,21.361,61.6,77,0,3,20783,3,3,0,0.000 
0,99.138,103.4,129.25,0,3,20964,3,3,0,0.000 
10011320,456.977,152.069,154.211,0,3450089.281,115231521,10032136,110402857,579.486,0.000 
0,8.764,47.4,59.25,0,2,20757,2,2,0,0.000 
0,15.336,53.2,66.5,0,3,20722,3,3,0,0.000 
0,32.863,66,82.5,0,2,20636,2,2,0,0.000 
0,32.863,66,82.5,0,3,48127,3,3,0,0.000 
0,8.764,47.4,59.25,0,3,54551,3,3,0,0.000 
0,15.336,53.2,66.5,0,3,46415,3,3,0,0.000 
0,33.411,65.4,81.75,0,3,20890,3,3,0,0.000 
0,70.108,111.2,139,0,2,20880,2,2,0,0.000 
0,44.913,92.8,116,0,3,20854,3,3,0,0.000 
58398224,218.979,99.267,101.523,1,5082545.522,116979373,58439197,116898547,24.488,0.000 
58324672,523.785,223.933,226.449,0,2435506.833,116966598,58366494,116904328,432.186,0.000 
10014502,564.813,275.727,279.969,0,1972506.387,61212220,10078818,61147698,591.361,0.000 
0,52.581,70.4,88,0,2,20852,2,2,0,0.000 
0,52.581,70.4,88,0,2,56939,2,2,0,0.000 
10011329,891.922,652.946,655.312,0,812190.839,111290779,10041238,111270145,293.466,0.000 
0,158.84,153,191.25,0,1,20894,1,1,0,0.000 
0,71.204,89,111.25,0,2,47213,2,2,0,0.000 
0,140.217,143.4,179.25,0,1,20693,1,1,0,0.000 
0,447.151,282.68,294.458,0,11127.222,141684,43120,100145,601.316,0.000 
0,15.336,52.2,65.25,0,3,20832,3,3,0,0.000 
10003953,160.236,43.833,44.576,0,4088650.519,116019280,10041844,110393564,206.55,0.000 
0,30.891,43.75,58.333,1,1,2,1,1,17.678,0.000 
0,28.369,33.143,38.667,1,2,41084,2,2,0,0.000 
0,76.681,92,115,0,1,20837,1,1,0,0.000 
10016785,571.171,325.818,330.831,0,1828417.364,60400050,10078622,60337773,571.502,0.000 
0,35.054,84.6,105.75,0,3,20902,3,3,0,0.000 
0,0,0,0,1,2,352088,2,2,0,1.000 
0,44.913,91.8,114.75,0,3,20755,3,3,0,0.000 
10016932,365.327,132.24,134.939,0,2642911.565,60848970,10078742,60786966,221.019,0.000 
0,44.913,91.8,114.75,0,3,44722,3,3,0,0.000 
5757222,160.582,79.105,83.5,0,24548.714,5993345,106026,171841,64.985,0.000 
0,8.764,31.4,39.25,0,3,20665,3,3,0,0.000 
0,8.764,31.4,39.25,0,3,20609,3,3,0,0.000 
0,8.764,31.4,39.25,0,2,46654,2,2,0,0.000 
0,8.764,56.4,70.5,0,3,20589,3,3,0,0.000 
0,8.764,56.4,70.5,0,2,46258,2,2,0,0.000 
0,140.217,135.4,169.25,0,2,20817,2,2,0,0.000 
58325990,672.973,301.654,305.425,0,1912167.368,72776442,58439806,72662360,541.805,0.000 
0,140.217,135.4,169.25,0,3,20674,3,3,0,0.000 
0,140.217,135.4,169.25,0,3,47266,3,3,0,0.000 
0,15.336,44.2,55.25,0,2,20742,2,2,0,0.000 
0,52.581,70.4,88,0,2,21053,2,2,0,0.000 
0,8.764,47.4,59.25,0,3,20558,3,3,0,0.000 
0,8.764,47.4,59.25,0,3,54727,3,3,0,0.000 
0,0,6,7,0,2,236628,2,2,0,1.000 
0,0,6,7.5,1,175,45962,348,350,0,0.000 
0,0,6,8,1,3,122,3,3,0,0.000 
0,52.581,70.4,88,0,2,21041,2,2,0,0.000 
0,8.764,47.4,59.25,0,3,20560,3,3,0,0.000 
0,8.764,47.4,59.25,0,3,54101,3,3,0,0.000 
5231626,174.35,84.263,88.944,0,12091.714,5336877,62158,84642,68.561,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,12.91,14.333,17.2,1,0,490,0,0,0,0.000 
0,0,6,8,1,2,111,2,2,0,0.000 
0,0,6,7,0,2,157462,2,2,0,1.000 
0,52.581,70.4,88,0,2,21214,2,2,0,0.000 
0,8.764,47.4,59.25,0,2,20609,2,2,0,0.000 
0,8.764,47.4,59.25,0,2,57358,2,2,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,12.91,14.333,17.2,1,0,8924,0,0,0,0.000 
0,0,6,8,1,2,109,2,2,0,0.000 
0,0,6,9,1,0,50796,0,0,0,0.000 
0,0,6,8,1,2,158,2,2,0,0.000 
0,0,6,7,0,2,100510,2,2,0,1.000 
0,0,6,7.5,1,1.5,172,2,3,0,0.000 
0,0,6,8,1,2,54832,2,2,0,0.000 
0,52.581,70.4,88,0,3,21124,3,3,0,0.000 
0,8.764,47.4,59.25,0,3,20911,3,3,0,0.000 
9979055,0,0,0,0,0,114376823,0,0,0,0.000 
0,72.299,97.8,122.25,0,3,20938,3,3,0,0.000 
10017821,467.039,195.074,198.755,0,2643000.043,60881753,10109966,60789001,637.184,0.000 
0,52.581,78.4,98,0,3,20927,3,3,0,0.000 
0,46.556,74,92.5,0,2,20606,2,2,0,0.000 
0,46.556,74,92.5,0,2,45936,2,2,0,0.000 
0,0,6,9,1,0,28202,0,0,0,0.000 
0,0,6,9,1,0,28940,0,0,0,0.000 
0,0,6,8,1,2,165,2,2,0,0.000 
0,0,6,8,1,2,156,2,2,0,0.000 
10018790,160.236,43.833,44.576,0,4089878.481,115077773,10047740,110426719,206.55,0.000 
0,0,6,7,0,3,191843,3,3,0,1.000 
9979593,0,0,0,0,0,114796234,0,0,0,0.000 
0,0,6,9,1,0,2,0,0,0,0.000 
0,0,6,8,1,0,3,0,0,0,0.000 
0,0,6,8,1,3,24864,3,3,0,0.000 
0,52.581,70.4,88,0,2,55311,2,2,0,0.000 
0,8.764,47.4,59.25,0,3,56917,3,3,0,0.000 
0,52.581,70.4,88,0,3,21235,3,3,0,0.000 
0,8.764,47.4,59.25,0,3,20862,3,3,0,0.000 
0,8.764,47.4,59.25,0,3,55673,3,3,0,0.000 
0,0,6,7.5,0,2,175,2,2,0,1.000 
0,15.706,34.333,41.2,1,0,253,0,0,0,0.000 
0,0,6,9,1,0,40888,0,0,0,0.000 
0,0,6,8,1,3,146,3,3,0,0.000 
0,17.464,35,43.75,1,0,587,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,0,6,8,1,0,231,0,0,0,0.000 
0,0,6,8,1,2,131,2,2,0,0.000 
0,0,6,9,1,0,2,0,0,0,0.000 
0,0,6,9,1,0,2,0,0,0,0.000 
10010566,5.371,3.872,3.974,1,4720056,85936821,10031911,80240952,0,0.000 
0,0,6,7,0,2,93164,2,2,0,1.000 
15291933,0,300,317.647,0,0,119657359,0,0,0,0.000 
0,0,6,9,1,0,62090,0,0,0,0.000 
0,0,6,8,1,3,136,3,3,0,0.000 
0,52.581,70.4,88,0,3,21242,3,3,0,0.000 
0,8.764,47.4,59.25,0,3,20613,3,3,0,0.000 
0,174.35,84.263,88.944,0,12032.857,5060561,61786,84230,68.561,0.000 
0,0,6,9,1,0,61947,0,0,0,0.000 
0,0,6,9,1,0,64323,0,0,0,0.000 
0,0,6,8,1,3,120,3,3,0,0.000 
0,0,6,8,1,3,124,3,3,0,0.000 
0,36.697,71.8,89.75,0,3,20976,3,3,0,0.000 
6000417,0,0,0,0,0,9005309,0,0,0,0.000 
0,0,6,7,0,3,130256,3,3,0,1.000 
0,0,6,7,0,2,165645,2,2,0,1.000 
21561397,0,0,0,0,2845131.878,116650557,21561549,116650407,0,1.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,11.573,12.25,14,1,3,243,3,3,0,0.000 
0,0,6,9,1,0,3,0,0,0,0.000 
0,0,6,9,1,0,3,0,0,0,0.000 
0,0,6,9,1,0,3,0,0,0,0.000 
0,228.173,103.222,104.676,0,281564.054,10819214,1844918,10417870,278.129,1.000 
0,17.464,35,43.75,1,0,878,0,0,0,0.000 
0,17.464,35,43.75,1,0,225,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,0,6,8,1,0,236,0,0,0,0.000 
0,0,6,8,1,2,149,2,2,0,0.000 
0,0,6,9,1,0,3,0,0,0,0.000 
0,0,6,9,1,0,3,0,0,0,0.000 
60756450,30.881,68.111,76.625,0,20265411.33,60817166,60796228,60796234,25.981,0.000 
0,17.464,35,43.75,1,0,416,0,0,0,0.000 
0,17.464,35,43.75,1,0,708,0,0,0,0.000 
0,17.464,35,43.75,1,0,558,0,0,0,0.000 
0,17.464,35,43.75,1,0,1258,0,0,0,0.000 
0,14.434,22.667,34,1,0,0,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,0,6,9,1,0,2,0,0,0,0.000 
0,0,6,9,1,0,3,0,0,0,0.000 
0,0,6,9,1,0,3,0,0,0,0.000 
0,0,6,9,1,0,2,0,0,0,0.000 
0,0,6,8,1,0,3,0,0,0,0.000 
0,0,6,8,1,3,156,3,3,0,0.000 
0,0,6,8,1,0,4,0,0,0,0.000 
0,0,6,8,1,2,133,2,2,0,0.000 
0,17.464,35,43.75,1,0,909,0,0,0,0.000 
0,17.464,35,43.75,1,0,325,0,0,0,0.000 
0,17.464,35,43.75,1,0,685,0,0,0,0.000 
0,17.464,35,43.75,1,0,393,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,0,6,8,1,0,3,0,0,0,0.000 
0,0,6,8,1,3,165,3,3,0,0.000 
0,0,6,9,1,0,3,0,0,0,0.000 
0,0,6,9,1,0,2,0,0,0,0.000 
0,0,6,9,1,0,1,0,0,0,0.000 
0,0,6,9,1,0,2,0,0,0,0.000 
0,0,6,9,1,0,1,0,0,0,0.000 
0,0,6,9,1,0,1,0,0,0,0.000 
0,0,6,7.5,0,2,132,2,2,0,1.000 
0,0,6,7.5,1,13535.5,92788,27068,27071,0,0.000 
0,0,6,8,1,3,106,3,3,0,0.000 
0,0,0,0,1,646,1417,1289,1292,0,1.000 
0,0,0,0,1,3,399509,3,3,0,1.000 
6015976,0,0,0,0,0,9012191,0,0,0,0.000 
58683275,47.857,46.681,47.696,1,2669782.217,61584544,58932661,61404991,28.417,0.000 
5945943,45.745,75.118,79.813,0,852438,5987728,5966551,5967066,31.671,0.000 
0,30.672,65.4,81.75,0,3,69596,3,3,0,0.000 
58916901,493.644,214.966,218.737,0,4540077.154,118081320,59000743,118042006,681.004,0.000 
0,0,6,7,0,3,146556,3,3,0,1.000 
53709094,0,0,0,0,0,118016124,0,0,0,0.000 
0,296.256,127.7,129.316,0,34627.523,1577213,469170,1523611,384.619,0.000 
0,20.266,14.8,18.5,1,1,137,1,2,21.362,0.000 
0,3.464,3,4,1,2,53609,2,2,0,0.000 
0,13.102,25,29.167,1,45830,91662,91657,91660,14.434,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,11.024,11.556,13,1,3,16058,3,3,0,0.000 
0,0,6,7,0,3,101194,3,3,0,1.000 
0,0,6,9,1,0,28109,0,0,0,0.000 
0,0,6,8,1,2,134,2,2,0,0.000 
0,2.191,3.6,4.5,0,2,186,2,2,0,1.000 
0,0,6,7,0,2,146226,2,2,0,1.000 
58584832,116.239,64.693,65.118,1,1266646.258,112838472,58625884,112731517,37.85,0.000 
0,29.577,64.6,80.75,0,3,20806,3,3,0,0.000 
0,8.764,48.4,60.5,0,3,20841,3,3,0,0.000 
10026700,673.428,282.882,286.653,1,3160018.114,115382620,10047379,110600634,164.962,0.000 
0,52.581,70.4,88,0,3,21231,3,3,0,0.000 
0,8.764,47.4,59.25,0,3,20667,3,3,0,0.000 
0,8.764,47.4,59.25,0,3,54613,3,3,0,0.000 
0,951.843,748.333,769.714,0,23993.294,1924000,351595,407886,968.371,0.000 
10017410,94.127,28.033,28.508,0,4116327.481,116454017,10063316,111140842,101.126,0.000 
0,28.482,58.8,73.5,0,2,20682,2,2,0,0.000 
0,160.14,78.2,86.889,0,2,495746,2,2,0,0.000 
0,160.14,78.2,86.889,0,2,495667,2,2,0,0.000 
0,15.336,38.2,47.75,0,1,65956,1,1,0,0.000 
0,15.336,38.2,47.75,0,2,64116,2,2,0,0.000 
0,28.482,58.8,73.5,0,1,46502,1,1,0,0.000 
58941525,399.425,154.111,157.019,0,4904701.5,117775753,59003133,117712836,563.369,0.000 
0,8.764,49.4,61.75,0,1,21233,1,1,0,0.000 
58832121,601.647,228.878,234.6,1,5592585.381,117616359,59004085,117444293,24.385,0.000 
0,15.336,44.2,55.25,0,2,20775,2,2,0,0.000 
0,28.482,58.8,73.5,0,1,20637,1,1,0,0.000 
0,30.672,69.4,86.75,0,2,20835,2,2,0,0.000 
0,28.482,58.8,73.5,0,2,46762,2,2,0,0.000 
0,15.336,54.2,67.75,0,1,20672,1,1,0,0.000 
0,15.336,55.2,69,0,1,20816,1,1,0,0.000 
0,806.685,608.167,663.455,1,2304.571,54907,11756,16132,843.675,0.000 
0,0,6,7.5,1,8557,55604,17113,17114,0,0.000 
0,0,6,8,1,1,112,1,1,0,0.000 
58941528,50.22,51.667,53.281,1,7803184.867,117128003,59003845,117047773,59.981,0.000 
58941530,67.431,53.061,54.719,1,7803232,117127831,59003844,117048480,88.359,0.000 
0,30.672,60.4,75.5,0,3,20811,3,3,0,0.000 
58926001,208.089,108.262,109.283,1,2017251.966,119114830,59019269,119017866,37.309,0.000 
0,32.316,66.6,83.25,0,17,20699,17,17,0,0.000 
0,22.457,61.4,76.75,0,3,20819,3,3,0,0.000 
58957139,706.487,685.853,688.521,1,761143.432,118055121,59019382,117977232,669.509,0.000 
0,8.764,56.4,70.5,0,3,20834,3,3,0,0.000 
58957134,384.596,187.018,190.481,0,4719400.72,118047365,59019470,117985018,487.726,0.000 
0,8.764,56.4,70.5,0,3,44987,3,3,0,0.000 
0,15.336,61.2,76.5,0,3,20670,3,3,0,0.000 
58957248,239.967,109.508,111.397,1,3797844.29,117814594,59020048,117733173,24.52,0.000 
0,8.764,38.4,48,0,3,21050,3,3,0,0.000 
0,39.984,65.2,81.5,0,3,21025,3,3,0,0.000 
0,20.813,58.2,72.75,0,1,20884,1,1,0,0.000 
0,8.764,38.4,48,0,3,47950,3,3,0,0.000 
0,20.813,58.2,72.75,0,2,57169,2,2,0,0.000 
0,39.984,65.2,81.5,0,3,137468,3,3,0,0.000 
9942974,958.145,771.13,782.471,0,291959.111,10535791,10000222,10510528,968.326,0.000 
0,8.764,38.4,48,0,3,20854,3,3,0,0.000 
0,8.764,57.4,71.75,0,2,20740,2,2,0,0.000 
0,708.271,609.6,622.041,0,124834.72,3142973,2801660,3120868,624.664,0.000 
0,8.764,50.4,63,0,3,20812,3,3,0,0.000 
0,15.336,43.2,54,0,3,20615,3,3,0,0.000 
0,35.602,77,96.25,0,3,20866,3,3,0,0.000 
0,36.15,70.4,88,0,3,20893,3,3,0,0.000 
0,31.22,56.8,71,0,3,20681,3,3,0,0.000 
0,59.154,78.2,97.75,0,3,20638,3,3,0,0.000 
0,686.073,330.071,355.462,0,5790.167,68091,33937,34741,936.965,0.000 
0,8.764,51.4,64.25,0,2,20867,2,2,0,0.000 
0,59.154,78.2,97.75,0,3,54736,3,3,0,0.000 
10025837,226.988,82.152,83.415,0,3817634.241,116352091,10047619,110711393,300.125,0.000 
0,17.527,50.8,63.5,0,3,20788,3,3,0,0.000 
0,8.764,51.4,64.25,0,2,110787,2,2,0,0.000 
0,36.15,71.4,89.25,0,3,20678,3,3,0,0.000 
0,462.458,540,810,1,0,1,0,0,0,0.000 
0,0,6,8,1,0,243,0,0,0,0.000 
0,0,6,8,1,1,33388,1,1,0,0.000 
0,54.225,82.6,103.25,0,3,20714,3,3,0,0.000 
0,20.813,59.2,74,0,3,20890,3,3,0,0.000 
0,8.764,45.4,56.75,0,3,20876,3,3,0,0.000 
0,8.764,58.4,73,0,3,20831,3,3,0,0.000 
0,33.411,63.4,79.25,0,3,20623,3,3,0,0.000 
0,35.602,78,97.5,0,2,20806,2,2,0,0.000 
0,35.602,78,97.5,0,2,45154,2,2,0,0.000 
0,200.095,88.667,96.727,0,7547.667,45804,22638,22643,3.464,0.000 
0,789.347,461.37,479.115,0,5226.636,5103995,28087,57493,1005.247,0.000 
8384996,0,0,0,0,1723809.889,15535099,8384996,15514289,0,0.000 
58941615,486.14,223.696,228.667,0,5871153.65,117500941,59019291,117423073,670.516,0.000 
0,591.927,352.036,365.074,0,4000.167,68774,22741,48002,775.3,0.000 
0,862.583,829.333,933,1,59,332,221,236,517.61,0.000 
0,20.266,50.8,63.5,0,2,20649,2,2,0,0.000 
0,53.129,76.8,96,0,1,20649,1,1,0,0.000 
0,8.764,49.4,61.75,0,2,20830,2,2,0,0.000 
0,8.764,46.4,58,0,2,20832,2,2,0,0.000 
58941504,392.546,198.656,201.967,0,4347701.519,117465708,59019394,117387941,488.492,0.000 
0,696.282,514.786,533.852,0,5313.917,88528,29218,63767,813.038,0.000 
0,20.813,47.2,59,0,5,20628,5,5,0,0.000 
0,32.863,64,80,0,1,20682,1,1,0,0.000 
10000699,713.117,468.054,481.056,0,530851.526,10112666,10000804,10086179,832.828,0.000 
0,35.602,66,82.5,0,2,20678,2,2,0,0.000 
0,32.863,64,80,0,3,46422,3,3,0,0.000 
0,20.813,55.2,69,0,2,20790,2,2,0,0.000 
0,14.434,22.667,34,1,0,1,0,0,0,0.000 
0,0,6,9,1,0,3,0,0,0,0.000 
0,8.764,89.4,111.75,0,3,34877,3,3,0,0.000 
0,35.602,66,82.5,0,3,44661,3,3,0,0.000 
0,37.793,64.6,80.75,0,3,20682,3,3,0,0.000 
0,8.764,54.4,68,0,3,20659,3,3,0,0.000 
0,8.764,89.4,111.75,0,3,46268,3,3,0,0.000 
0,8.764,48.4,60.5,0,3,20637,3,3,0,0.000 
0,35.602,74,92.5,0,3,20820,3,3,0,0.000 
58957136,405.462,219.253,221.927,0,2861233.488,117372693,59019476,117310573,498.487,0.000 
0,8.764,89.4,111.75,0,3,21030,3,3,0,0.000 
0,239.023,307,460.5,1,0,1,0,0,0,0.000 
0,0,6,8,1,0,3437,0,0,0,0.000 
0,0,6,8,1,3,24767,3,3,0,0.000 
0,8.764,89.4,111.75,0,3,46835,3,3,0,0.000 
0,8.764,48.4,60.5,0,1,45027,1,1,0,0.000 
0,35.602,74,92.5,0,6,45023,6,6,0,0.000 
0,32.863,66,82.5,0,2,20740,2,2,0,0.000 
0,31.22,105.8,132.25,0,3,34684,3,3,0,0.000 
0,31.22,105.8,132.25,0,3,47340,3,3,0,0.000 
0,116.665,113.2,141.5,0,3,20670,3,3,0,0.000 
0,21.361,53.6,67,0,3,20803,3,3,0,0.000 
9953886,768.578,519.667,530.723,0,422192.385,11002262,10000100,10977002,774.581,0.000 
9953806,767.13,509.188,516.676,0,732328.265,24924354,10000465,24899161,695.408,0.000 
0,70.108,124.2,155.25,0,3,20897,3,3,0,0.000 
9999498,574.696,283.395,290.143,0,1530741.8,30678924,10072392,30614836,763.296,0.000 
10010725,606.692,217.695,220.383,0,2760207.775,115940052,10035403,110408311,714.371,0.000 
0,44.913,105.8,132.25,0,3,20652,3,3,0,0.000 
0,44.913,105.8,132.25,0,1,44318,1,1,0,0.000 
0,29.577,50.6,63.25,0,2,20711,2,2,0,0.000 
0,8.764,48.4,60.5,0,3,20656,3,3,0,0.000 
58957197,845.308,675.257,678.205,1,868552.743,118201259,59019341,118123173,870.215,0.000 
0,21.361,61.6,77,0,3,20639,3,3,0,0.000 
0,8.764,48.4,60.5,0,1,48780,1,1,0,0.000 
58957192,563.73,235.84,245.667,1,10737095.36,118171199,59018510,118108049,33.36,0.000 
0,41.627,67.4,84.25,0,2,20967,2,2,0,0.000 
10018961,160.403,43.9,44.644,0,4088520.556,115781699,10047738,110390055,206.55,0.000 
0,158.84,153,191.25,0,3,20866,3,3,0,0.000 
0,140.217,143.4,179.25,0,4,20802,4,4,0,0.000 
0,8.764,37.4,46.75,0,3,20926,3,3,0,0.000 
